 oidref |                 id                 
794302  |"NAME Elnath"                       
797117  |"HIP  26176"                        
797117  |"NAME lambda Ori X-5"               
797122  |"HIP  26207"                        
797122  |"NAME Heka"                         
797122  |"NAME Meissa"                       
797715  |"Gaia DR3 3337991583943473280"      
797715  |"NAME lambda Ori X-3"               
799102  |"Gaia DR3 3223516063958808064"      
799102  |"HIP  26081"                        
799102  |"NAME Wachmann Variable"            
799102  |"NAME Wachmann's Flare Star"        
799866  |"HIP  26311"                        
799866  |"NAME Alnilam"                      
799898  |"HIP  25930"                        
799898  |"NAME Mintaka"                      
800129  |"Gaia DR3 3216129583499218176"      
800129  |"NAME OriNTT 429"                   
800210  |"Gaia DR3 3017264076480825856"      
800210  |"NAME Chanal's Object"              
800701  |"Gaia DR3 3209528046968906752"      
800701  |"NAME OMC-2 IRS 5"                  
801218  |"Gaia DR3 3017266034986671360"      
801218  |"NAME Rosino E10"                   
805919  |"Gaia DR3 3209531311144041856"      
805919  |"NAME CE Ori/c"                     
809954  |"Gaia DR3 3209528046968972672"      
809954  |"NAME OMC-2 IRS 4S"                 
811651  |"Gaia DR3 3016926045373231744"      
811651  |"NAME AV Ori/c"                     
811752  |"Gaia DR3 3016921853485147776"      
811752  |"NAME HH 147 MMS"                   
811752  |"NAME HH 147 IR"                    
812745  |"HIP  26241"                        
812745  |"NAME Hatysa"                       
812803  |"Gaia DR3 3016921750406034432"      
812803  |"NAME Cohen-Schwartz Star"          
813861  |"Gaia DR3 3016951123686866688"      
813861  |"NAME HH 34 IR"                     
813861  |"NAME HH 34 IRS"                    
813861  |"NAME HH 34-IRS"                    
816204  |"HIP  25985"                        
816204  |"NAME Arneb"                        
816376  |"HIP  25606"                        
816376  |"NAME Nihal"                        
821422  |"Gaia DR3 3445019518961768448"      
821422  |"NAME NC 47"                        
823036  |"Gaia DR3 3403526080433493120"      
823036  |"NAME NC 45"                        
823349  |"Gaia DR3 3402918982515591168"      
823349  |"HIP  26451"                        
823349  |"NAME Tianguan"                     
823503  |"Gaia DR3 3400152916201614720"      
823503  |"NAME Hind's Star"                  
823508  |"Gaia DR3 3400052933657222272"      
823508  |"NAME CB 34 FU"                     
823508  |"NAME CB34V"                        
827058  |"HIP  26727"                        
827058  |"NAME Alnitak"                      
827221  |"Gaia DR3 3216478128686049152"      
827221  |"NAME Sellgren's Star C"            
827696  |"Gaia DR3 3216632541348725760"      
827696  |"NAME NGC 2024 IRS 1"               
827966  |"Gaia DR3 3216632296537048192"      
827966  |"NAME NGC 2024 IRS 3"               
828732  |"Gaia DR3 3215624048669350016"      
828732  |"NAME Sugano's Object"              
829543  |"Gaia DR3 3016864678880575616"      
829543  |"NAME Steine GN J0538.1-0649"       
829991  |"Gaia DR3 3016025163097177088"      
829991  |"NAME IRAS 537W"                    
830366  |"Gaia DR3 3016024888219268608"      
830366  |"NAME IRAS 537S"                    
830758  |"Gaia DR3 3011968416163350272"      
830758  |"HIP  27366"                        
830758  |"NAME Saiph"                        
834207  |"Gaia DR3 2900546759663847168"      
834207  |"HIP  26634"                        
834207  |"NAME Phact"                        
835338  |"NAME OKM2018 SWIFT J0538.5-4411"   
835338  |"Gaia DR3 4802492418750413568"      
835414  |"HIP  28360"                        
835414  |"NAME Menkalinan"                   
836292  |"HIP  28380"                        
836292  |"NAME Mahasim"                      
839668  |"Gaia DR3 3399013173616323200"      
839668  |"HIP  28041"                        
839668  |"NAME Gore's Nova"                  
839745  |"Gaia DR3 3424302319010975232"      
839745  |"NAME NC 48"                        
843008  |"Gaia DR3 3343321088604196864"      
843008  |"NAME IRAS 05497+1246A"             
843036  |"Gaia DR3 3343320710645893120"      
843036  |"NAME IRAS 05497+1246B"             
843879  |"HIP  27989"                        
843879  |"NAME Betelgeuse"                   
845378  |"Gaia DR3 3022956969731332096"      
845378  |"NAME HL 4"                         
849394  |"Gaia DR3 2887731882922767744"      
849394  |"HIP  27628"                        
849394  |"NAME Wazn"                         
850500  |"Gaia DR3 960870152180639616"       
850500  |"NAME NC 51"                        
856507  |"Gaia DR3 3426165986925519232"      
856507  |"NAME TR1 in NGC 2158"              
857433  |"NAME OKM2018 SWIFT J0607.4+2205"   
857433  |"Gaia DR3 3423526544838563328"      
857552  |"Gaia DR3 3373511337141145600"      
857552  |"NAME Bretz 3"                      
861990  |"Gaia DR3 3019962823473906432"      
861990  |"NAME Mon R2 IRS 6"                 
862726  |"Gaia DR3 3019962827769790464"      
862726  |"NAME Mon R2 IRS 7"                 
866642  |"Gaia DR3 2884917717270728064"      
866642  |"HIP  29034"                        
866642  |"NAME Elkurud"                      
867433  |"Gaia DR3 961892186895513984"       
867433  |"NAME NC 52"                        
867433  |"NAME STE 85"                       
868836  |"Gaia DR3 3436396255425510784"      
868836  |"NAME NC 53"                        
869696  |"Gaia DR3 3377072212924335488"      
869696  |"HIP  29655"                        
869696  |"NAME Propus"                       
878937  |"Gaia DR3 3019875313517493504"      
878937  |"NAME Bretz 4"                      
879652  |"HIP  30089"                        
879652  |"NAME Red Rectangle"                
880108  |"Gaia DR3 2993300770307934080"      
880108  |"NAME NC 54"                        
881858  |"Gaia DR3 2913314288686472576"      
881858  |"NAME EUVE J0613-23.9B"             
882257  |"Gaia DR3 2896745747966986240"      
882257  |"HIP  29550"                        
882257  |"NAME Amadioha"                     
882380  |"Gaia DR3 2896572746685604480"      
882380  |"HIP  30122"                        
882380  |"NAME Furud"                        
884442  |"Gaia DR3 955758320761687680"       
884442  |"HIP  30860"                        
884442  |"NAME Lucilinburhuc"                
885951  |"Gaia DR3 3377166289889430656"      
885951  |"HIP  30343"                        
885951  |"NAME Tejat"                        
888456  |"Gaia DR3 3327980255695313792"      
888456  |"HIP  30905"                        
888456  |"NAME Lusitania"                    
888620  |"Gaia DR3 3327907069452996096"      
888620  |"NAME Steine GN J0630.8+1037"       
889293  |"Gaia DR3 3324315446001369984"      
889293  |"NAME Anon B Mon"                   
892174  |"Gaia DR3 3131331703420192768"      
892174  |"NAME Rosette HH1"                  
895236  |"HIP  30324"                        
895236  |"NAME Mirzam"                       
900228  |"Gaia DR3 3386096488968341120"      
900228  |"NAME NC 57"                        
900529  |"HIP  32246"                        
900529  |"NAME Mebsuta"                      
901203  |"Gaia DR3 3382667868117231616"      
901203  |"NAME NC 56"                        
901204  |"Gaia DR3 3379346655806590208"      
901204  |"NAME NC 58"                        
902003  |"HIP  31681"                        
902003  |"NAME Alhena"                       
903642  |"Gaia DR3 3326686680263989376"      
903642  |"NAME NGC 2264 IRS"                 
903642  |"NAME NGC 2264 IRS 1"               
903642  |"NAME Allen IRS"                    
903642  |"NAME Allen's Source"               
903642  |"NAME NGC 2264 IR"                  
905114  |"Gaia DR3 3326686439745822336"      
905114  |"NAME KH 15D"                       
907222  |"Gaia DR3 3326498762563125376"      
907222  |"NAME HUBBLE'S VAR NEB"             
907222  |"NAME Hubble's Nebula"              
907945  |"Gaia DR3 3131898712120792064"      
907945  |"HIP  31646"                        
907945  |"NAME Plaskett's star"              
907945  |"NAME Plaskett star"                
910646  |"Gaia DR3 3125506151511957120"      
910646  |"NAME [KEE2008] LRa1 2361"          
911661  |"Gaia DR3 3107303667798972288"      
911661  |"NAME [KEE2008] LRa1 25207"         
911663  |"Gaia DR3 3107300364962651520"      
911663  |"NAME [KEE2008] LRa1 5239"          
911665  |"Gaia DR3 3119335692258618496"      
911665  |"NAME [KEE2008] LRa1 4559"          
912690  |"NAME OKM2018 SWIFT J0641.9-0336"   
912690  |"Gaia DR3 3105638762378661888"      
913894  |"NAME OKM2018 SWIFT J0640.3-1286"   
913894  |"Gaia DR3 2953251299789106688"      
918167  |"Gaia DR3 951427000863064192"       
918167  |"HIP  32916"                        
918167  |"NAME Nervia"                       
920924  |"Gaia DR3 3377741673769916160"      
920924  |"NAME NC 59"                        
921809  |"Gaia DR3 3352485999058854912"      
921809  |"HIP  32362"                        
921809  |"NAME Alzirr"                       
925477  |"Gaia DR3 3126330991393550208"      
925477  |"NAME Anon A Mon"                   
925478  |"Gaia DR3 3126331060113010560"      
925478  |"NAME Anon C Mon"                   
925639  |"Gaia DR3 3107460893659866624"      
925639  |"NAME [KEE2008] LRa1 3550"          
930049  |"Gaia DR3 2947050466531873024"      
930049  |"NAME Sirius C"                     
930049  |"NAME Sirius B"                     
930049  |"NAME Sirius BC"                    
934778  |"Gaia DR3 947770128266914432"       
934778  |"NAME NC 60"                        
937293  |"Gaia DR3 3366754155291545344"      
937293  |"HIP  34088"                        
937293  |"NAME Mekbuda"                      
941894  |"Gaia DR3 3102590783007047296"      
941894  |"NAME Ironclad Nebula"              
942842  |"Gaia DR3 3101382419728401408"      
942842  |"HIP  33719"                        
942842  |"NAME Citala"                       
945511  |"HIP  34045"                        
945511  |"NAME Muliphein"                    
945852  |"NAME OKM2018 SWIFT J0657.9-1775"   
945852  |"Gaia DR3 2933992632075460352"      
948520  |"HIP  33579"                        
948520  |"NAME Adhara"                       
948521  |"HIP  33856"                        
948521  |"NAME Unurgunite"                   
962991  |"HIP  34444"                        
962991  |"NAME Wezen"                        
965550  |"NAME Ahadi"                        
965550  |"HIP  35264"                        
969524  |"Gaia DR3 866177431955478144"       
969524  |"HIP  35550"                        
969524  |"NAME Wasat"                        
970750  |"Gaia DR3 3163546505053645056"      
970750  |"NAME Medusa Nebula"                
971213  |"Gaia DR3 3143264535611892096"      
971213  |"HIP  36188"                        
971213  |"NAME Gomeisa"                      
971564  |"Gaia DR3 3139847906307949696"      
971564  |"HIP  36208"                        
971564  |"NAME Luyten's star"                
973501  |"Gaia DR3 3061363907323162880"      
973501  |"NAME McNaught's Var"               
974500  |"Gaia DR3 3054671558007805568"      
974500  |"NAME MCQC J0722-07"                
980703  |"Gaia DR3 5605797194566011520"      
980703  |"HIP  35904"                        
980703  |"NAME Aludra"                       
983239  |"Gaia DR3 894363992351617920"       
983239  |"HIP  37265"                        
983239  |"NAME Jishui"                       
983633  |"HIP  36850"                        
983633  |"NAME Castor"                       
983633  |"NAME Castor AB"                    
983676  |"Gaia DR3 892348454394856064"       
983676  |"NAME Castor C"                     
987213  |"Gaia DR3 3162286632230255232"      
987213  |"NAME NC 62"                        
987807  |"Gaia DR3 3141433711312189568"      
987807  |"NAME NC 61"                        
988145  |"HIP  37279"                        
988145  |"NAME Procyon"                      
988145  |"NAME Procyon A"                    
995189  |"Gaia DR3 5615948332586713600"      
995189  |"NAME CD-22 4901BC"                 
995217  |"Gaia DR3 5618894611431801216"      
995217  |"NAME X-46"                         
996589  |"HIP  37229"                        
996589  |"NAME Markeb"                       
996843  |"Gaia DR3 5613338091970733568"      
996843  |"NAME TOA V4"                       
1003999 |"HIP  37826"                        
1003999 |"NAME Pollux"                       
1005244 |"Gaia DR3 672055699133504768"       
1005244 |"NAME 2M 0746+20 b"                 
1013154 |"HIP  38170"                        
1013154 |"NAME Azmidi"                       
